Unnamed: 0,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Reason
6467,6468,P06468,M,272.9376593,283.4907809,1214,101.7146234,419,RNF
3821,3822,P03822,M,278.5907954,293.5421533,1531,84.42280831,268,PWF
6504,6505,P06505,L,270.7162519,272.4606815,819,78.73073041,284,RNF
6676,6677,P06677,H,299.8099219,307.1386786,2323,43.21882072,47,normal
6238,6239,P06239,H,265.6206797,277.0242782,1080,65.72380028,435,RNF
3288,3289,P03289,M,278.6575844,292.8463395,1344,60.66371292,297,PWF
5732,5733,P05733,H,271.1698751,280.5181926,568,84.5838679,308,RNF
7013,7014,P07014,L,305.8365474,314.6921909,2199,45.5699585,16,normal
3265,3266,P03266,H,286.4709558,280.1152941,1379,60.16708245,350,PWF
6889,6890,P06890,H,307.9190613,303.0246885,2686,29.57690813,43,normal
3077,3078,P03078,H,284.8268741,282.6024182,1447,67.87725975,313,PWF
4991,4992,P04992,M,286.9837863,293.4551669,1597,67.65454794,130,OSF
5076,5077,P05077,M,290.3426781,297.1262292,1692,64.79037856,183,OSF
481,482,P00482,H,282.2799432,294.1537903,909,82.24091902,311,TWF
2180,2181,P02181,M,281.5800832,278.1825874,766,74.41666826,311,HDF
1263,1264,P01264,H,283.2974264,293.144878,1170,96.12955166,295,TWF
2902,2903,P02903,M,283.0441649,289.2453251,1181,52.18610637,251,PWF
7593,7594,P07594,M,300.2150207,309.468117,2809,30.08888406,38,normal
210,211,P00211,L,284.9118446,286.0623685,1004,63.18825336,207,TWF
1650,1651,P01651,M,278.8999017,278.3101327,627,89.39758154,380,HDF
3922,3923,P03923,L,288.1800728,286.4182894,1578,80.90101716,296,PWF
2120,2121,P02121,L,279.7515238,283.7590245,1397,70.13238567,265,HDF
4678,4679,P04679,H,292.2897114,304.3554417,1784,50.24013695,224,OSF
3963,3964,P03964,M,276.7998803,291.9225164,1447,49.2625868,299,PWF
1523,1524,P01524,H,271.0629849,289.4545036,1100,55.97210659,313,HDF
3076,3077,P03077,H,284.6746227,284.9054612,770,74.57135117,358,PWF
6595,6596,P06596,L,273.6664751,278.5481502,1270,102.5084288,384,RNF
2393,2394,P02394,M,275.6109085,288.7119261,1351,73.83552663,255,HDF
6339,6340,P06340,M,276.2217447,274.6778488,558,99.47749435,404,RNF
1941,1942,P01942,M,276.6890729,277.06463,861,83.50536292,360,HDF
7287,7288,P07288,L,290.9145152,304.1881874,2704,33.42809849,41,normal
6160,6161,P06161,M,272.3535966,283.6758347,1110,91.05416117,257,RNF
1004,1005,P01005,M,282.3038351,296.046833,1274,82.3381035,315,TWF
4353,4354,P04354,L,299.0522618,301.5363841,1346,66.04161321,245,OSF
1911,1912,P01912,H,272.43631,287.4204886,682,61.67651014,364,HDF
4288,4289,P04289,H,288.4330855,304.4234056,1361,36.91182521,127,OSF
1109,1110,P01110,H,292.8910326,297.0423622,1291,80.31613911,305,TWF
2732,2733,P02733,M,284.3579612,291.548667,972,62.51623662,180,PWF
6167,6168,P06168,H,266.0161941,275.5761508,902,81.97814351,425,RNF
6816,6817,P06817,L,300.9804615,308.9235425,2272,46.02778115,7,normal
403,404,P00404,M,288.9672102,285.8620422,964,98.18975782,185,TWF
6591,6592,P06592,M,269.774177,272.3957867,1209,107.7568938,366,RNF
7512,7513,P07513,L,304.7955867,299.3818922,2186,40.58470493,4,normal
5310,5311,P05311,H,287.1407851,298.3201005,2258,36.11200594,196,OSF
6485,6486,P06486,L,269.3740317,277.313596,915,99.51706825,415,RNF
1535,1536,P01536,L,284.2717605,276.6051799,673,68.17265072,240,HDF
1640,1641,P01641,L,280.3564894,278.697794,1285,80.21119329,259,HDF
1817,1818,P01818,L,283.156316,289.2938334,898,75.14939831,372,HDF
5435,5436,P05436,H,278.05904,271.466696,1171,86.99063034,326,RNF
2419,2420,P02420,M,275.3457916,287.3668821,992,55.43777628,291,HDF
3925,3926,P03926,H,280.9898296,290.0806286,1280,57.17178602,273,PWF
2249,2250,P02250,L,277.070475,280.1707807,995,47.12553568,315,HDF
4677,4678,P04678,L,290.0029596,295.2732321,2299,43.62901619,250,OSF
4169,4170,P04170,L,292.0964655,299.3946312,1857,67.32693581,101,OSF
4847,4848,P04848,H,299.1685101,300.6695639,1304,31.32528176,273,OSF
1900,1901,P01901,L,273.7814705,282.8868409,880,83.13905224,342,HDF
3336,3337,P03337,M,282.6565963,293.1890554,1480,83.39231572,236,PWF
2463,2464,P02464,H,280.8688017,278.012378,1089,46.49552591,205,HDF
6400,6401,P06401,H,275.8586812,276.9919103,1215,85.99992303,304,RNF
3191,3192,P03192,H,287.9868795,282.6341799,1474,84.73840306,300,PWF
3420,3421,P03421,L,280.745963,292.0848803,1287,70.33602402,365,PWF
6540,6541,P06541,M,277.1975449,273.1899918,657,90.97547859,319,RNF
5486,5487,P05487,H,279.2257678,278.4571066,835,108.6324167,300,RNF
1463,1464,P01464,M,281.6315379,277.6481888,610,85.11338196,258,HDF
7606,7607,P07607,H,295.6338883,309.7086378,2226,25.51077461,49,normal
2057,2058,P02058,L,278.9310034,283.9883648,1001,89.86504757,352,HDF
1226,1227,P01227,H,290.5181798,289.4068094,1040,87.21514505,193,TWF
3829,3830,P03830,H,287.5116933,292.8132543,1138,79.35518355,183,PWF
1549,1550,P01550,H,277.9216052,278.3987974,970,83.28045403,396,HDF
6611,6612,P06612,M,269.3547378,282.3586456,1055,106.0108243,409,RNF
7711,7712,P07712,H,293.2970162,295.2267227,2746,39.21884648,43,normal
2027,2028,P02028,H,275.940419,277.5438407,1281,69.24896734,263,HDF
5921,5922,P05922,H,267.362774,278.3542714,586,94.8453302,414,RNF
6745,6746,P06746,M,299.9366886,306.4622902,2805,47.27052075,18,normal
6548,6549,P06549,H,266.129111,270.9038795,1101,67.39142747,269,RNF
784,785,P00785,H,288.4236914,290.0266838,1366,88.58231113,165,TWF
7463,7464,P07464,L,297.5562076,304.227521,2629,23.79546596,20,normal
5765,5766,P05766,M,276.8586556,284.4729477,1109,96.32338532,321,RNF
6937,6938,P06938,L,293.5576374,296.8011033,2738,26.02095569,35,normal
250,251,P00251,H,287.9688872,298.9928202,1054,62.36952368,174,TWF
3461,3462,P03462,H,285.9420216,288.5162499,1391,49.66307884,365,PWF
6442,6443,P06443,L,272.9836801,284.7474686,1206,81.65425319,281,RNF
6651,6652,P06652,M,268.8857563,281.8953248,1061,84.53199892,288,RNF
6832,6833,P06833,L,304.6850168,297.4791251,2295,19.82023953,41,normal
3451,3452,P03452,H,288.0670861,290.8590512,1222,59.70998518,264,PWF
4078,4079,P04079,M,296.7698506,293.3947076,1533,54.83135931,197,OSF
6228,6229,P06229,M,276.4530345,279.1721428,840,79.58249294,337,RNF
4550,4551,P04551,H,288.1427596,295.5694696,2385,60.55790868,118,OSF
5327,5328,P05328,L,289.2696635,294.2843322,1408,64.10960126,181,OSF
1755,1756,P01756,M,275.1433317,278.5927871,703,66.47935037,219,HDF
2677,2678,P02678,M,284.0435422,285.5668421,1079,80.75027556,258,PWF
2591,2592,P02592,M,278.531217,287.4419205,1245,80.82656572,394,HDF
4509,4510,P04510,L,291.2056029,296.7328741,2495,47.63262249,101,OSF
7639,7640,P07640,L,303.0928727,304.6764096,2648,47.15424123,43,normal
4853,4854,P04854,M,293.4695014,291.5613092,1365,43.30297098,105,OSF
1256,1257,P01257,L,287.9495503,289.7829818,840,64.00920708,281,TWF
5158,5159,P05159,L,292.8625464,300.6325279,1835,34.56887446,181,OSF
451,452,P00452,L,282.3287789,290.3740562,879,96.38875224,298,TWF
1305,1306,P01306,H,287.9319191,296.9535112,1309,77.04229728,253,TWF
5868,5869,P05869,L,270.9476765,284.2924148,1086,107.0396837,347,RNF
7864,7865,P07865,L,297.8131645,314.182618,2607,39.50572531,15,normal
1358,1359,P01359,L,280.1772777,277.2162833,1379,49.07547588,272,HDF
1574,1575,P01575,L,272.3618053,282.1342146,713,71.58644728,284,HDF
1835,1836,P01836,L,272.4721327,284.2180216,1280,68.32429608,268,HDF
2071,2072,P02072,M,277.4404807,278.318468,923,73.83180594,366,HDF
6726,6727,P06727,L,293.6598021,295.1824796,2094,13.91404787,4,normal
2147,2148,P02148,H,276.7901507,288.3871247,673,59.97740496,223,HDF
232,233,P00233,M,292.6317172,294.8469641,1406,60.57983079,270,TWF
4190,4191,P04191,L,295.8691584,290.3423776,1894,26.84043222,244,OSF
549,550,P00550,L,286.7149656,290.7500396,1127,83.27690692,339,TWF
7479,7480,P07480,H,300.3018157,299.6106844,2558,38.13052131,9,normal
5127,5128,P05128,H,296.8246622,302.6221898,1327,35.60507205,132,OSF
2103,2104,P02104,L,284.8898199,289.4255774,1049,45.55495979,274,HDF
1047,1048,P01048,M,290.5431643,286.7556982,1025,72.65883751,295,TWF
5561,5562,P05562,H,275.422753,279.7376304,882,69.17849783,277,RNF
3823,3824,P03824,M,285.0974942,283.5729592,1319,45.68066702,321,PWF
672,673,P00673,H,294.7491097,295.014173,1010,90.51827488,228,TWF
3474,3475,P03475,L,289.1674129,282.1582704,875,69.03124036,291,PWF
7657,7658,P07658,L,306.3027173,299.8941048,2426,28.09280888,6,normal
6820,6821,P06821,H,295.2707787,307.8998112,2973,30.56866211,45,normal
6955,6956,P06956,M,304.5517808,295.0063786,2435,30.87037029,2,normal
2956,2957,P02957,M,276.7485597,291.6567106,848,42.62433679,309,PWF
7142,7143,P07143,L,303.7843546,295.7978288,2613,10.14883377,40,normal
2788,2789,P02789,L,289.3471223,284.4393993,931,67.8519798,302,PWF
3257,3258,P03258,L,278.6477761,284.4647821,1139,42.02792372,288,PWF
7774,7775,P07775,H,300.6443829,307.4601637,2532,13.0617089,30,normal
7057,7058,P07058,L,297.0272785,308.0749132,2148,41.88938767,47,normal
6171,6172,P06172,H,271.4670773,276.9933529,1100,72.22244268,387,RNF
2612,2613,P02613,M,282.2132229,287.3846583,1017,59.17008126,272,HDF
3749,3750,P03750,M,289.8580235,294.7334053,1483,38.97545908,226,PWF
6084,6085,P06085,L,271.3553427,278.5168658,779,98.65076178,379,RNF
3059,3060,P03060,L,277.7997877,284.6353067,1190,39.98460002,269,PWF
4196,4197,P04197,L,297.5351848,302.8341351,1612,56.3949118,184,OSF
1464,1465,P01465,L,276.9008527,287.0810786,889,73.97807463,388,HDF
3179,3180,P03180,L,282.644063,289.8411513,1062,73.06458379,180,PWF
6443,6444,P06444,L,272.9441951,283.3388276,938,88.89338333,400,RNF
6784,6785,P06785,H,299.9209766,300.7765535,2738,40.64566737,45,normal
1579,1580,P01580,H,284.9688853,287.9259986,749,73.53551946,368,HDF
5944,5945,P05945,M,270.3550243,278.5450382,1299,106.5390674,385,RNF
6036,6037,P06037,L,268.1232624,276.6442819,617,100.938299,285,RNF
705,706,P00706,H,286.6644768,286.4984891,1043,55.70211157,178,TWF
1230,1231,P01231,H,286.6892783,296.8373762,1343,59.13707871,212,TWF
290,291,P00291,H,286.7110443,296.9174849,860,79.27154849,302,TWF
72,73,P00073,L,293.5803935,290.0583094,1054,96.59259625,188,TWF
2398,2399,P02399,H,282.9879871,279.671347,1021,69.55122041,337,HDF
5943,5944,P05944,H,270.7323047,275.2173062,896,90.50826392,297,RNF
1518,1519,P01519,H,270.7397664,286.136321,630,88.12708871,333,HDF
1558,1559,P01559,L,273.0939764,282.7620894,1198,61.71598616,348,HDF
548,549,P00549,M,291.5814036,299.8821076,1099,91.67548151,238,TWF
2683,2684,P02684,H,281.7554839,287.5461982,1418,70.91708535,362,PWF
7836,7837,P07837,L,295.0834819,309.2899409,2246,48.51706682,40,normal
7389,7390,P07390,H,294.9865653,300.5909933,2801,11.27732105,35,normal
3684,3685,P03685,H,279.1492944,289.5641682,951,69.90722241,343,PWF
6803,6804,P06804,H,298.2810553,295.598928,2764,29.35078752,18,normal
7925,7926,P07926,H,303.7795353,311.8847904,2629,42.48863663,46,normal
2255,2256,P02256,H,283.3890431,281.9578336,880,67.23350338,325,HDF
2164,2165,P02165,H,283.1674026,288.6440482,893,88.86193884,345,HDF
3580,3581,P03581,M,285.9620424,294.3092849,1251,68.56665562,200,PWF
571,572,P00572,L,293.6492475,298.0476167,1074,91.14170278,236,TWF
4330,4331,P04331,L,296.1585912,296.3389038,1271,54.36188844,262,OSF
2741,2742,P02742,L,289.6448975,293.0593408,1386,65.32523488,367,PWF
5266,5267,P05267,H,285.6860674,297.0992312,2169,58.72367998,222,OSF
3768,3769,P03769,M,285.2365254,291.4354633,1368,73.36451771,360,PWF
1048,1049,P01049,L,288.7837171,289.9025885,951,94.80882706,192,TWF
7204,7205,P07205,M,304.0311721,303.5781719,2627,31.6806713,8,normal
7812,7813,P07813,L,297.8626971,308.6008018,2330,43.96578043,17,normal
696,697,P00697,L,282.0831541,287.2126179,947,69.3822465,161,TWF
6710,6711,P06711,L,309.8818234,314.2114414,2812,48.86341404,14,normal
7922,7923,P07923,H,301.0818735,302.1481597,2128,14.22289387,24,normal
2931,2932,P02932,M,277.7291849,291.7052029,1517,62.04436717,307,PWF
414,415,P00415,L,291.3983536,287.5732527,1041,77.05246365,322,TWF
2605,2606,P02606,L,281.7737716,279.1294639,816,78.46066898,366,HDF
5080,5081,P05081,H,299.4120157,299.247902,1389,63.25541897,181,OSF
7796,7797,P07797,M,307.6189737,308.8762851,2027,37.27152813,36,normal
6596,6597,P06597,L,275.5777808,279.5336712,528,78.66068747,371,RNF
3154,3155,P03155,H,278.3145723,284.5157788,1328,46.49629093,352,PWF
2699,2700,P02700,H,289.607296,283.3753774,706,59.64953919,321,PWF
7418,7419,P07419,H,307.5422833,313.5443977,2943,26.91245131,6,normal
3304,3305,P03305,M,288.8425141,288.7081315,1513,68.2324931,305,PWF
770,771,P00771,M,280.9336409,296.360913,937,78.20529302,182,TWF
2113,2114,P02114,L,284.6570383,281.7718758,1098,54.22551043,316,HDF
1965,1966,P01966,L,278.816659,276.7386736,1122,68.0060477,289,HDF
197,198,P00198,H,293.386769,290.0897731,915,73.3999677,151,TWF
2409,2410,P02410,M,274.2879798,287.5482648,1370,62.95573632,374,HDF
434,435,P00435,M,286.6407068,299.2756209,805,71.51520882,303,TWF
162,163,P00163,L,294.3827358,298.7434852,1348,57.41708543,207,TWF
4922,4923,P04923,L,295.1213332,297.725725,1978,25.8818082,191,OSF
7333,7334,P07334,L,290.3239945,306.0487382,2247,24.49608073,49,normal
2155,2156,P02156,H,271.2920486,288.0368723,946,74.21888191,296,HDF
4032,4033,P04033,M,299.4042486,294.0217363,2045,33.90699941,187,OSF
4474,4475,P04475,H,291.5941817,290.8991236,1530,28.95865569,146,OSF
353,354,P00354,L,286.7121932,299.6575813,1038,67.54241745,202,TWF
5784,5785,P05785,L,273.1951114,280.763264,602,88.69753663,286,RNF
2527,2528,P02528,L,275.8227279,276.8752331,682,77.58073739,285,HDF
2825,2826,P02826,M,283.1867079,289.6612524,1184,40.16884727,206,PWF
4855,4856,P04856,H,289.2469586,300.1084428,2035,68.83779453,254,OSF
762,763,P00763,L,286.1799723,296.6287938,853,64.70184594,237,TWF
7312,7313,P07313,L,300.990932,310.9362626,2855,28.40512926,43,normal
6473,6474,P06474,M,278.8451888,280.1768033,1286,87.41243366,351,RNF
4320,4321,P04321,L,289.3158514,295.1779878,1242,44.24074232,244,OSF
5674,5675,P05675,H,267.301538,270.6680533,965,68.96463141,390,RNF
2244,2245,P02245,H,275.9645485,283.9701895,841,81.65853829,323,HDF
4823,4824,P04824,H,295.8146105,298.9462084,2393,68.20323426,159,OSF
4554,4555,P04555,M,296.3347575,300.7708413,2494,29.77696272,153,OSF
7590,7591,P07591,H,299.8423222,300.2764399,2799,29.46772143,4,normal
7638,7639,P07639,L,298.5014361,312.7401706,2639,16.67085859,27,normal
4395,4396,P04396,M,294.3074372,300.312337,2240,47.20113674,178,OSF
2659,2660,P02660,M,273.5258495,286.8671943,1281,79.52640322,336,HDF
4970,4971,P04971,M,299.6844218,296.0840034,1999,56.97038842,182,OSF
105,106,P00106,H,289.6804618,299.8713118,1062,56.85676686,248,TWF
4742,4743,P04743,L,288.7593835,295.544634,1777,61.81695271,214,OSF
6316,6317,P06317,M,277.6280261,270.5084423,569,107.3555218,400,RNF
6627,6628,P06628,M,272.346202,278.1224834,902,77.59828847,433,RNF
7963,7964,P07964,H,294.5639304,311.0525117,2115,49.63922619,25,normal
7178,7179,P07179,H,292.4420231,300.7743635,2603,29.98694365,1,normal
6812,6813,P06813,L,294.7119395,310.4655601,2763,26.92724589,39,normal
5356,5357,P05357,M,278.2643392,278.6104585,904,95.92342059,254,RNF
2433,2434,P02434,H,273.6095706,275.1673293,1126,56.92760822,312,HDF
1080,1081,P01081,M,291.8563592,294.5237851,1489,77.1824629,347,TWF
6752,6753,P06753,L,303.6574166,299.1429204,2540,22.90632086,8,normal
3774,3775,P03775,L,288.0731023,287.5691156,1204,73.75044609,266,PWF
3028,3029,P03029,L,281.8987953,287.2202658,840,74.70200389,263,PWF
6517,6518,P06518,H,276.918546,283.1625358,985,75.34341448,293,RNF
7716,7717,P07717,M,294.3108235,302.6749207,2504,24.65277208,19,normal
3394,3395,P03395,M,287.8697528,281.4797529,828,63.20083405,335,PWF
2601,2602,P02602,H,270.1241679,278.6068852,1092,79.41366615,254,HDF
5658,5659,P05659,H,276.4425157,279.2359754,1230,72.32893154,410,RNF
1314,1315,P01315,L,285.3681529,287.7890876,1377,92.73002574,225,TWF
6633,6634,P06634,L,270.0537129,283.9235363,1017,67.66883941,426,RNF
6376,6377,P06377,M,276.2063279,274.5762061,1207,71.40150396,323,RNF
4577,4578,P04578,L,293.1395684,303.3472405,2449,29.20636321,212,OSF
6890,6891,P06891,H,304.6196275,312.5729441,2564,11.89433138,18,normal
2837,2838,P02838,L,281.0444139,286.8848914,1119,74.58595854,192,PWF
19,20,P00020,H,290.0268918,287.7826142,1259,93.9515082,163,TWF
6917,6918,P06918,H,308.8597292,313.4278806,2225,35.42327588,25,normal
3134,3135,P03135,H,287.3678996,281.9630036,1362,61.18043764,229,PWF
2590,2591,P02591,M,277.9511516,278.3056087,895,52.40303792,233,HDF
391,392,P00392,H,282.4517714,287.6303465,918,86.73421691,218,TWF
6122,6123,P06123,L,269.6871565,280.8074806,1137,76.79435551,313,RNF
7033,7034,P07034,L,298.050577,299.0760172,2906,21.2198126,38,normal
980,981,P00981,L,280.4020034,299.5098244,816,82.47421129,270,TWF
7018,7019,P07019,L,291.2654558,304.523399,2415,32.72652389,48,normal
2556,2557,P02557,H,283.7325108,289.1919848,846,58.02812452,239,HDF
4518,4519,P04519,H,299.7803833,302.3475894,2303,42.64686168,253,OSF
154,155,P00155,M,294.488336,285.7601688,1111,94.67824364,260,TWF
2882,2883,P02883,L,281.6233972,293.0025606,1459,58.57451396,208,PWF
5600,5601,P05601,H,274.6749992,270.3720906,993,90.66688761,313,RNF
2444,2445,P02445,L,272.8443979,285.505414,1346,79.43363787,268,HDF
3355,3356,P03356,L,279.5392449,288.6807386,1187,64.44624854,343,PWF
2620,2621,P02621,L,276.4551599,283.8602297,950,75.48945796,214,HDF
1620,1621,P01621,H,280.5908768,284.8977355,962,86.96290446,274,HDF
6113,6114,P06114,H,274.1538105,276.5683299,1138,89.96256205,333,RNF
4557,4558,P04558,H,294.1771761,304.8636454,1621,47.69376786,198,OSF
5686,5687,P05687,M,265.1433562,270.2427035,825,105.1078838,256,RNF
7108,7109,P07109,H,298.1955601,298.8872513,2900,27.94759103,40,normal
957,958,P00958,L,294.5876325,297.9511742,1474,69.23292106,326,TWF
4304,4305,P04305,H,285.360029,304.1808342,1678,49.80669097,199,OSF
7246,7247,P07247,H,306.3223211,310.078696,2420,17.42651688,27,normal
7504,7505,P07505,M,305.0082802,300.6625057,2575,15.25773578,48,normal
2466,2467,P02467,M,277.2772278,285.4880794,871,47.23851573,397,HDF
6213,6214,P06214,L,271.7873291,277.6685193,846,90.50942069,325,RNF
5249,5250,P05250,M,285.2692897,292.5670539,1468,42.37994431,101,OSF
3422,3423,P03423,L,283.0884082,288.5823752,1535,37.25208131,221,PWF
5298,5299,P05299,L,291.9280121,297.8858731,1751,27.60058599,148,OSF
4057,4058,P04058,L,292.4024347,302.158717,1315,53.29758497,159,OSF
896,897,P00897,L,283.0372329,291.4024738,805,66.53525143,224,TWF
5740,5741,P05741,H,265.5084428,279.1196766,1201,105.277776,383,RNF
7403,7404,P07404,H,309.3654995,300.0702462,2512,43.37704978,11,normal
355,356,P00356,H,286.3682539,287.7261058,1401,66.84727801,221,TWF
879,880,P00880,M,288.5084784,296.771356,1489,93.3382382,340,TWF
2962,2963,P02963,H,277.9298481,281.8541668,1122,66.78895454,210,PWF
4417,4418,P04418,L,287.3634087,304.7939668,2338,61.45247582,199,OSF
1765,1766,P01766,L,275.5104963,276.6173442,707,71.11421456,251,HDF
1891,1892,P01892,H,270.9249025,277.7328582,933,70.98842697,399,HDF
6311,6312,P06312,L,271.430931,278.0146742,735,73.36752228,335,RNF
2475,2476,P02476,H,282.5410049,285.4008993,724,76.56613185,319,HDF
6507,6508,P06508,L,279.3984598,283.6199372,1229,90.7419585,372,RNF
3303,3304,P03304,H,275.8888317,290.9090864,1169,44.81457498,260,PWF
4329,4330,P04330,M,286.5735618,293.0952689,2323,69.3909349,181,OSF
2724,2725,P02725,H,285.9905156,294.7496848,943,70.2942905,280,PWF
3574,3575,P03575,L,288.7947447,280.0906,1214,35.02401434,184,PWF
6582,6583,P06583,M,273.3713823,273.597854,811,105.6770433,305,RNF
2519,2520,P02520,L,274.7251214,284.8146411,656,55.4133764,301,HDF
7337,7338,P07338,H,297.3102736,313.7291587,2227,22.90245566,16,normal
5114,5115,P05115,H,289.2729811,290.5954263,1590,37.53446079,164,OSF
2866,2867,P02867,H,284.82789,282.5860196,1083,54.37233578,364,PWF
489,490,P00490,L,294.8361982,287.7324127,1399,64.88008944,260,TWF
7238,7239,P07239,L,304.140023,307.132738,2074,40.84647181,30,normal
3888,3889,P03889,L,289.3131573,290.936834,1301,60.12723919,261,PWF
3356,3357,P03357,M,279.6449923,294.2095441,901,79.95189873,222,PWF
7327,7328,P07328,L,301.9179999,313.0724398,2369,22.33031006,14,normal
6724,6725,P06725,L,298.6999749,309.4210839,2211,40.99082181,48,normal
